UserID,SessionID,page_views,product_views,add_to_cart,purchases,cart_value,session_duration,Purchased
828,5,0,0,1,0,0.0,12838836.938948,0
828,6,2,1,0,0,0.0,17423295.58415,0
828,7,1,0,0,0,0.0,12312848.912826,0
828,8,2,1,1,0,0.0,16868958.721795,0
828,9,1,0,3,0,0.0,11561838.530646,0
828,10,0,4,0,2,561.9974618037046,15325788.577125,1
829,1,1,2,1,0,0.0,16323355.929426,0
829,2,1,1,2,1,262.287056578397,9970796.487771,1
829,3,0,2,0,0,0.0,8033830.531409,0
829,4,1,1,1,0,0.0,14262721.663892,0
829,5,0,0,1,3,361.0809165877784,15573236.948263,1
829,6,3,2,0,3,780.4552353715844,13175563.464009,1
829,7,1,1,1,1,272.815522434946,12061361.889309,1
829,8,1,1,3,0,0.0,13616785.434491,0
829,9,2,0,2,1,163.0097926910258,6729791.218539,1
829,10,2,1,1,0,0.0,12513961.490913,0
830,1,1,0,2,2,549.2152748204655,14345030.588648,1
830,2,1,2,1,1,36.479963891769145,10560494.67809,1
830,3,0,4,0,2,729.9313116963162,13148906.902544,1
830,4,2,0,1,0,0.0,12144057.819427,0
830,5,0,0,2,3,784.1925727401263,12693258.424788,1
830,6,0,0,1,3,594.701013802056,15373357.871657,1
830,7,0,0,0,2,609.5321533993415,16040059.759208,1
830,8,0,1,1,2,266.3973453996057,9890836.701814,1
830,9,0,0,0,1,421.1792816392486,9797186.253037,1
830,10,3,0,1,1,394.3690223254416,12796821.07,1
831,1,0,1,0,0,0.0,12281820.733621,0
831,2,1,2,4,0,0.0,15996101.551121,0
831,3,1,2,1,0,0.0,15478419.008673,0
831,4,2,1,1,1,437.9817284718562,16050124.234992,1
831,5,1,2,1,1,39.23817656559316,12669941.421331,1
831,6,1,1,0,0,0.0,12325731.744089,0
831,7,0,1,4,1,107.95071422073286,12995590.301027,1
831,8,0,1,1,1,194.96500874615748,9886376.808648,1
831,9,2,0,1,2,228.8047921980271,14330429.104533,1
831,10,3,0,0,0,0.0,7581651.173123,0
832,1,1,0,3,0,0.0,11930980.611747,0
832,2,0,1,1,1,263.4084783494364,14378481.020784,1
832,3,3,1,0,1,318.25031943117386,16679320.935419,1
832,4,4,0,0,1,48.99754445152099,13940379.028942,1
832,5,2,1,1,1,135.19404257782085,13425206.280865,1
832,6,0,2,2,1,141.6894219896212,13096881.204029,1
832,7,1,0,2,0,0.0,13741644.947479,0
832,8,0,2,1,0,0.0,17012243.363089,0
832,9,1,0,2,0,0.0,11605162.406292,0
832,10,2,1,1,1,340.62606184401625,13327196.597049,1
833,1,0,1,0,2,475.5700199436242,16990858.891464,1
833,2,2,1,2,0,0.0,14580542.982335,0
833,3,0,0,2,1,145.53055101595174,11492862.985746,1
833,4,0,2,0,1,231.3372557204517,16988802.103636,1
833,5,0,0,0,0,0.0,13733295.318284,0
833,6,2,1,1,1,280.43625083363554,14212393.689165,1
833,7,1,1,1,1,431.3614403394763,14764763.856919,1
833,8,2,1,0,2,269.60748895374593,11153109.79117,1
833,9,1,2,2,2,608.7240683283868,15780204.144249,1
833,10,2,1,1,0,0.0,15218190.457584,0
834,1,1,1,3,1,341.9525766890318,16185730.905937,1
834,2,2,2,1,1,480.0218113195562,12686672.711753,1
834,3,0,2,3,1,374.2218867121458,14421813.657609,1
834,4,1,0,2,1,258.82382767061523,4676110.036465,1
834,5,1,1,1,2,487.3927778834887,7700340.411626,1
834,6,0,2,2,1,489.8622757489161,16426641.676502,1
834,7,1,0,3,1,229.1643291181661,17534700.524262,1
834,8,1,0,3,0,0.0,11547341.062473,0
834,9,1,5,1,0,0.0,15037374.257716,0
834,10,1,2,0,2,512.1976930099364,15135953.6589,1
835,1,1,1,1,2,871.0100999417546,12586796.682405,1
835,2,2,2,1,0,0.0,10570321.652654,0
835,3,1,0,1,1,298.5859603441867,9180606.889808,1
835,4,3,0,0,2,232.72442029230172,12095411.135708,1
835,5,1,2,1,2,916.523316780999,14335965.618052,1
835,6,0,1,1,2,477.3406870657691,15538282.125339,1
835,7,2,0,0,0,0.0,10230677.189881,0
835,8,1,2,0,0,0.0,10639637.12542,0
835,9,1,0,2,1,376.31345618917226,8282854.06191,1
835,10,2,0,3,3,513.5847123573058,16183436.838037,1
836,1,1,0,2,2,166.51371955493204,12433254.765887,1
836,2,1,2,0,0,0.0,16067760.499256,0
836,3,1,2,1,1,170.1019452107352,16512139.000364,1
836,4,1,1,2,0,0.0,11637992.985481,0
836,5,0,1,0,2,627.0012039664512,16019381.453896,1
836,6,0,1,2,1,208.3494348057087,15691095.824767,1
836,7,1,1,0,1,253.235032318352,16345145.704727,1
836,8,0,0,1,3,1059.2216331550926,13480685.049515,1
836,9,1,3,2,1,260.26957539414946,14905374.25987,1
836,10,0,0,1,1,10.780142296515749,8922449.702093,1
837,1,1,2,0,0,0.0,16423509.317079,0
837,2,1,1,0,3,672.4644327774358,17038389.51271,1
837,3,0,0,1,0,0.0,13928890.960999,0
837,4,1,3,0,1,475.4421225348638,9318646.108746,1
837,5,3,2,1,1,99.69863860512493,15158587.465413,1
837,6,1,0,2,1,340.70377174000106,16989805.535832,1
837,7,1,1,2,1,25.31847717005008,13713104.53696,1
837,8,3,0,2,1,153.33876238409746,16307927.359845,1
837,9,3,0,2,1,264.3476798191016,13545321.588503,1
837,10,0,1,1,1,166.72688293909448,15513099.612748,1
838,1,2,0,2,3,663.9872068262557,14283042.004291,1
838,2,0,0,2,0,0.0,16634359.481818,0
838,3,1,1,1,0,0.0,14726162.222198,0
838,4,1,0,2,2,199.97684551715898,13622648.90284,1
838,5,1,1,0,1,448.8256956646801,11179075.199562,1
838,6,1,2,1,1,44.30400361396008,15408419.254037,1
838,7,0,0,1,1,113.75217573704217,11266459.80898,1
838,8,0,3,1,1,225.23898149544817,12060338.767806,1
838,9,0,0,0,1,214.424710644155,10550091.176214,1
838,10,1,1,1,1,414.1477866849261,10353348.417893,1
839,1,0,1,0,1,416.5672155030334,14900970.905513,1
839,2,1,0,3,0,0.0,15585202.758299,0
839,3,3,1,1,0,0.0,15392412.14851,0
839,4,1,1,2,1,498.3134569221093,14559493.620677,1
839,5,0,2,1,0,0.0,15519770.945933,0
839,6,0,3,2,1,355.18839266147563,15305610.163643,1
839,7,2,1,1,0,0.0,14320686.084847,0
839,8,1,0,2,1,36.68520853335009,11946598.628254,1
839,9,0,2,2,1,309.6726542169007,8673028.912806,1
839,10,0,3,3,1,178.57349872967714,14525802.736309,1
840,1,3,1,0,0,0.0,12755784.306225,0
840,2,2,1,3,1,115.84132695486532,14699553.81305,1
840,3,1,2,0,0,0.0,9491527.022915,0
840,4,2,1,1,0,0.0,16169010.713623,0
840,5,0,1,0,2,361.84066280943205,13976697.278703,1
840,6,0,1,1,1,40.29534631867682,10124833.893688,1
840,7,0,2,1,1,251.17578824838907,13762710.497698,1
840,8,0,1,0,3,642.337722573424,15244623.587801,1
840,9,2,0,3,1,121.3636007975834,14810285.53586,1
840,10,0,2,0,0,0.0,11931916.95962,0
841,1,1,2,3,0,0.0,14614016.32212,0
841,2,1,2,5,1,365.4089121874705,12785599.275763,1
841,3,1,1,0,1,102.70690512743576,13715670.683216,1
841,4,0,1,1,2,512.7461600642481,15896726.316383,1
841,5,1,4,1,0,0.0,17151242.577102,0
841,6,1,1,0,1,290.78375077242794,14631226.843631,1
841,7,2,1,1,2,109.11418583798681,14985455.084437,1
841,8,0,0,2,0,0.0,7652054.855032,0
841,9,0,3,0,3,1003.2817859506256,16438972.646453,1
841,10,1,1,0,2,465.69254323506544,14785633.933596,1
842,1,1,2,0,1,142.1915714833971,16520224.669136,1
842,2,2,2,0,1,21.628973201804435,14292051.157585,1
842,3,0,2,0,1,308.6014097382375,5022589.602568,1
842,4,1,1,1,1,386.6177830485999,12286302.163038,1
842,5,0,0,0,1,406.42926757748216,10197731.890121,1
842,6,3,0,0,0,0.0,16313075.071088,0
842,7,1,0,4,0,0.0,17205640.352076,0
842,8,0,1,1,0,0.0,17230740.883151,0
842,9,2,1,0,2,664.9492821118664,14015582.594862,1
842,10,1,0,0,1,254.85665352730555,14491742.92989,1
843,1,1,1,1,1,19.075112640583743,12790876.267574,1
843,2,1,0,1,0,0.0,8761989.142247,0
843,3,1,0,1,2,801.4384329103567,14749943.049543,1
843,4,2,0,2,1,350.3679379226592,17218837.753297,1
843,5,2,0,0,2,242.81146406203897,13427159.688581,1
843,6,0,3,0,1,102.9190942122353,12235594.036452,1
843,7,0,3,2,0,0.0,8548653.02867,0
843,8,1,2,3,1,131.35837136568568,14751167.500445,1
843,9,2,3,1,2,152.2012865429569,11955410.800953,1
843,10,0,3,0,2,749.088897410613,14940830.105197,1
844,1,0,0,1,1,390.4096495793604,12609905.91361,1
844,2,2,1,0,0,0.0,16614309.733451,0
844,3,0,3,3,1,279.19988651813964,15101305.348166,1
844,4,1,1,0,1,188.7609740205372,11670031.193028,1
844,5,1,3,2,0,0.0,13998620.888185,0
844,6,1,1,0,0,0.0,17184161.498723,0
844,7,0,1,2,1,223.48804168550487,15503385.690387,1
844,8,0,1,2,0,0.0,16384825.619365,0
844,9,0,1,1,0,0.0,15204817.037818,0
844,10,1,0,1,1,452.4977059561324,13881007.608499,1
845,1,0,0,2,2,721.9830101625015,9732449.697366,1
845,2,0,0,4,0,0.0,15939614.360347,0
845,3,0,5,0,0,0.0,10369945.430765,0
845,4,2,1,1,1,108.2389746666605,13183454.692465,1
845,5,0,0,1,1,34.65635773265741,14721390.434906,1
845,6,0,0,0,1,230.74538584290605,12559265.994106,1
845,7,2,0,1,1,47.59209518100733,13766560.416231,1
845,8,1,3,1,0,0.0,14210229.088216,0
845,9,1,2,0,1,20.37482748838477,15981432.323473,1
845,10,0,0,2,1,97.27277984617574,12146670.757735,1
846,1,2,0,1,0,0.0,14336807.885603,0
846,2,1,1,0,1,379.2789489680707,15334077.325805,1
846,3,1,1,2,4,917.6957821572023,17521995.550716,1
846,4,1,2,0,1,433.4019730784745,12084831.270381,1
846,5,1,1,3,0,0.0,12186801.51235,0
846,6,0,1,1,2,763.3854989606599,14190814.838914,1
846,7,2,2,2,0,0.0,14299872.133176,0
846,8,1,0,0,3,530.2194552331259,12298681.88876,1
846,9,2,1,1,1,225.49140027246213,13744687.759593,1
846,10,1,0,0,1,265.1967192904955,9215802.003361,1
847,1,2,0,0,1,428.9721896409563,15621187.499692,1
847,2,3,1,0,0,0.0,14457732.657935,0
847,3,1,1,0,0,0.0,10241148.875604,0
847,4,1,1,0,1,357.2168849618403,10282325.678962,1
847,5,1,1,1,3,551.9643982095274,13199746.247305,1
847,6,1,1,2,2,320.8282542524679,16697006.132003,1
847,7,2,2,0,2,483.9257965783644,14305021.81326,1
847,8,0,1,1,2,650.9076379332448,8851567.250656,1
847,9,1,0,1,3,366.9214973471591,16611683.664346,1
847,10,0,0,1,1,391.1778524646871,16844055.042466,1
848,1,0,3,0,2,664.794993685282,13526296.029152,1
848,2,1,1,0,4,330.8148204516067,10406629.026459,1
848,3,2,1,2,1,282.83267606278355,14613367.738324,1
848,4,1,0,0,0,0.0,16929945.196352,0
848,5,1,1,1,0,0.0,11232389.44852,0
848,6,2,0,1,2,484.8366980859532,13704105.954855,1
848,7,0,0,1,2,495.67481265280406,14094205.477887,1
848,8,0,1,1,2,921.3371072192575,11686557.591765,1
848,9,2,0,0,1,295.9441132044656,10419782.918323,1
848,10,2,0,3,1,235.1155617549478,12149476.457958,1
849,1,1,1,2,0,0.0,15141546.293857,0
849,2,1,1,2,0,0.0,8837435.45156,0
849,3,0,1,3,2,866.1853800483207,14036417.544451,1
849,4,3,0,0,1,356.5665728958524,14548232.11254,1
849,5,0,1,1,0,0.0,10964211.990594,0
849,6,2,0,1,1,298.62106423781563,14555545.923013,1
849,7,3,3,0,1,38.23351612586133,17072317.07152,1
849,8,0,2,2,1,206.46648741635624,11472235.863199,1
849,9,4,0,1,1,307.7773187086788,13458750.948146,1
849,10,0,2,1,0,0.0,12840345.751047,0
850,1,2,1,0,2,246.2623491295222,12439947.724608,1
850,2,0,0,0,1,390.6479451758702,12535400.261317,1
850,3,1,1,3,1,259.72206441798613,14507618.824,1
850,4,0,3,2,3,265.00708916658846,16768905.342825,1
850,5,0,1,1,3,892.5235803403591,14021082.416859,1
850,6,1,1,2,0,0.0,13931632.649128,0
850,7,2,1,2,0,0.0,15563416.458728,0
850,8,1,0,4,1,423.0454050837116,14173410.296973,1
850,9,1,0,2,2,383.1532458219126,9024904.281076,1
850,10,0,1,1,0,0.0,9654176.300034,0
851,1,1,1,1,2,703.78390425779,9058568.452248,1
851,2,0,4,1,1,19.866310455217256,10933446.673,1
851,3,1,0,0,0,0.0,14856499.442942,0
851,4,0,3,1,1,281.4946831916483,15527944.803944,1
851,5,0,0,2,0,0.0,14856754.357167,0
851,6,1,2,0,1,255.03003735477665,14740705.043103,1
851,7,1,1,4,0,0.0,7709656.021559,0
851,8,1,1,2,1,256.26913478795007,15826153.967993,1
851,9,1,1,1,2,739.0697862324629,16027640.473337,1
851,10,1,1,1,0,0.0,12305964.744633,0
852,1,1,1,2,0,0.0,15657213.375378,0
852,2,2,2,2,0,0.0,16268581.709837,0
852,3,1,1,0,3,707.7274374688988,13022877.514531,1
852,4,6,0,0,0,0.0,14736564.799147,0
852,5,2,0,2,0,0.0,5095790.563052,0
852,6,2,0,2,0,0.0,14550878.949283,0
852,7,3,0,0,2,773.4164832164679,15963055.177948,1
852,8,0,0,0,2,830.1179239215519,13589663.797897,1
852,9,0,1,1,1,367.156987255888,17197109.830226,1
852,10,2,0,4,0,0.0,13502088.589486,0
853,1,0,1,2,1,279.5924359807414,16544905.848505,1
853,2,0,1,2,2,489.151557089526,13552820.829809,1
853,3,0,0,1,1,91.8517803780837,12997446.429337,1
853,4,0,3,2,1,380.914625756058,16705579.802936,1
853,5,1,0,3,1,71.93068931020782,11825375.096109,1
853,6,0,2,1,0,0.0,10092578.327601,0
853,7,1,2,1,0,0.0,11338212.427467,0
853,8,0,0,0,0,0.0,15303042.966351,0
853,9,0,1,1,1,257.5607927652343,12716016.305481,1
853,10,1,1,2,3,1164.9947531762928,12391541.813957,1
854,1,0,1,1,1,343.45530992782545,7503634.288027,1
854,2,2,2,0,1,379.578474602765,9373612.868591,1
854,3,0,0,1,1,327.1844125264477,11413854.140951,1
854,4,1,1,2,0,0.0,13087077.294504,0
854,5,3,1,1,2,736.0825056881905,13404740.223232,1
854,6,1,0,2,1,135.77222107846495,14496834.269232,1
854,7,2,2,1,1,245.92589785528085,16210441.223247,1
854,8,1,1,0,2,127.77605333149108,17096199.263362,1
854,9,0,1,1,1,210.69986861500985,9840773.618555,1
854,10,2,2,0,1,163.5327609843236,9545512.727378,1
855,1,3,1,1,0,0.0,13228894.523624,0
855,2,1,2,0,1,385.2181422663156,14341924.64831,1
855,3,3,1,0,2,92.85720048540688,16064296.912714,1
855,4,2,1,1,2,301.9357019533132,15293271.237895,1
855,5,0,1,0,2,415.4510738485129,12246151.140697,1
855,6,2,1,1,1,49.40881147469702,16785545.86691,1
855,7,2,2,1,2,519.141648959343,9988275.515828,1
855,8,0,2,2,1,317.7743848740544,16004099.107671,1
855,9,0,0,1,4,977.6690646149207,12791583.580497,1
855,10,1,0,4,2,756.9406756507744,14661092.932037,1
856,1,1,1,1,0,0.0,15888001.924617,0
856,2,1,1,1,1,472.5295505173169,12899016.351773,1
856,3,0,0,3,1,367.6984106493765,13676600.753931,1
856,4,1,0,3,1,262.954217616863,14166370.922423,1
856,5,1,1,2,0,0.0,15453452.605943,0
856,6,2,0,2,1,240.6734301556048,14450410.526883,1
856,7,0,0,1,1,71.37119165742804,17105475.224091,1
856,8,1,1,1,0,0.0,8905810.832258,0
856,9,0,1,1,0,0.0,12579116.943561,0
856,10,1,3,0,3,734.9638197710287,11020726.171142,1
857,1,0,1,0,2,763.9570848849681,14061649.300352,1
857,2,0,0,1,1,60.41545477936041,16289160.406816,1
857,3,3,1,3,1,16.50462170192607,9433466.73484,1
857,4,2,2,0,0,0.0,9977560.830775,0
857,5,2,2,2,1,473.0322354189069,14022400.493366,1
857,6,1,0,2,0,0.0,15852743.392991,0
857,7,0,2,2,1,202.48109925897387,15556052.854357,1
857,8,1,1,5,0,0.0,16604921.589492,0
857,9,2,3,1,0,0.0,16585807.172878,0
857,10,0,1,3,1,110.6150684010375,15520629.03327,1
858,1,1,1,1,1,217.13793363773664,11715874.595426,1
858,2,1,1,0,2,770.534094908874,10588102.240461,1
858,3,1,2,1,2,446.0690404325642,13048032.03713,1
858,4,3,3,0,1,318.7368295924234,15222465.237525,1
858,5,3,1,2,1,370.38171387914855,10821090.568146,1
858,6,0,1,1,2,708.8142330242515,15161689.333342,1
858,7,1,0,1,2,740.0711466069665,13736041.178716,1
858,8,0,2,2,1,64.92111661532444,12867324.546762,1
858,9,0,1,2,0,0.0,13158117.106189,0
858,10,1,1,0,0,0.0,8041722.306042,0
859,1,1,2,0,2,372.1721558610252,9440685.018922,1
859,2,0,2,1,0,0.0,8654761.519222,0
859,3,1,1,1,2,476.75337185973865,13054786.191368,1
859,4,2,0,1,0,0.0,6642449.530984,0
859,5,1,2,1,1,424.37405223041856,13314155.963736,1
859,6,1,2,1,2,583.0989359606971,13582062.356169,1
859,7,2,0,0,2,543.5842729257347,8425109.870673,1
859,8,0,2,3,0,0.0,14873648.056607,0
859,9,0,2,0,1,462.76688968810686,3730996.043526,1
859,10,0,0,2,3,831.4114311979746,13199491.992438,1
860,1,1,0,2,1,269.2095047156223,10962522.415913,1
860,2,2,3,0,1,496.3076740701525,8250632.471733,1
860,3,3,0,0,0,0.0,13176799.730868,0
860,4,1,0,1,3,690.1407393753315,11726136.859765,1
860,5,1,1,1,1,419.9121107979021,10183975.386824,1
860,6,0,2,0,0,0.0,15792514.443923,0
860,7,1,1,1,2,343.84564226401926,16739487.686129,1
860,8,1,0,1,0,0.0,12737042.327322,0
860,9,0,0,2,0,0.0,10065905.531478,0
860,10,1,0,0,1,222.73860368993064,14140360.309632,1
861,1,0,2,0,0,0.0,8208391.570424,0
861,2,1,0,1,1,248.98814439012477,16236351.83275,1
861,3,2,1,1,1,431.8016140652621,12702515.747044,1
861,4,0,2,2,2,840.9360216459129,16718486.03937,1
861,5,1,0,0,2,453.8204532819128,13109779.476793,1
861,6,1,2,0,0,0.0,11991617.017781,0
861,7,1,2,1,1,374.2929278561129,10855840.866339,1
861,8,1,1,2,2,488.89429308850697,15149610.594079,1
861,9,2,1,2,1,391.1684152301148,15397099.032111,1
861,10,1,2,1,0,0.0,16217941.012612,0
862,1,2,1,0,2,447.58637371755617,14967622.129584,1
862,2,1,1,2,2,592.5889308559307,17510769.04802,1
862,3,1,1,0,1,213.19609849879524,13603484.042125,1
862,4,1,1,2,1,382.8881237352582,13675783.113555,1
862,5,1,0,0,1,466.50925085977593,14433572.888638,1
862,6,2,2,0,3,561.7588631950871,8636542.749339,1
862,7,0,0,3,0,0.0,12358811.82125,0
862,8,1,1,1,0,0.0,11941263.26354,0
862,9,2,2,1,0,0.0,15045088.861414,0
862,10,3,0,2,0,0.0,15446794.061991,0
863,1,4,1,1,0,0.0,14620093.77872,0
863,2,0,3,1,1,228.8830639187672,10581271.347387,1
863,3,0,1,1,0,0.0,16879948.083769,0
863,4,0,1,2,1,389.3829792028832,14302379.665384,1
863,5,2,3,0,1,448.5067247868361,13580861.744076,1
863,6,1,1,0,1,284.55727379330824,8101868.57108,1
863,7,1,1,2,1,398.81168331310494,5200867.473033,1
863,8,0,0,2,0,0.0,12422905.767525,0
863,9,1,1,0,1,14.440476589887371,11317687.140099,1
863,10,2,1,2,0,0.0,16129148.082778,0
864,1,2,1,3,1,406.5970757353097,10970020.257254,1
864,2,1,0,0,0,0.0,9948839.05551,0
864,3,2,0,3,1,397.3165740363945,15890740.214653,1
864,4,0,0,3,2,477.46520853663134,13370837.942112,1
864,5,2,3,1,1,434.3070591449775,13330710.042073,1
864,6,2,2,0,0,0.0,12688689.993338,0
864,7,0,1,1,1,242.51595203011297,4632122.486634,1
864,8,1,3,1,1,66.3673618705383,14724058.026103,1
864,9,1,2,2,0,0.0,16484379.480994,0
864,10,1,0,1,0,0.0,6355541.412875,0
865,1,2,0,0,0,0.0,10055263.045019,0
865,2,3,0,2,2,675.5186973600867,14199222.60395,1
865,3,0,2,1,1,230.7601324065963,15248374.692763,1
865,4,1,0,1,1,347.398704035623,12855395.241229,1
865,5,0,0,1,1,359.8105959741428,15170034.747897,1
865,6,0,0,2,2,703.2327098433717,16605065.918633,1
865,7,1,2,2,0,0.0,16453513.696988,0
865,8,0,0,1,1,276.38949007547143,11129904.881673,1
865,9,1,1,1,4,559.8111058272686,15290968.974896,1
865,10,0,0,0,3,915.5488784327819,6948198.728121,1
866,1,3,0,2,0,0.0,11399307.219762,0
866,2,2,2,1,0,0.0,17460611.703357,0
866,3,1,3,2,1,40.48496163832024,11615049.392564,1
866,4,2,0,2,2,559.9492262839698,9182157.677527,1
866,5,0,1,4,0,0.0,12911195.810961,0
866,6,1,1,0,2,317.01270855848617,13597955.377579,1
866,7,3,1,0,1,73.33479196013086,12716489.490242,1
866,8,0,1,1,0,0.0,13647048.939611,0
866,9,0,2,0,2,540.9664183600445,11303756.568564,1
866,10,1,3,1,1,330.44343695937454,15525074.966264,1
867,1,0,1,1,1,40.67912922146327,13360400.900127,1
867,2,0,0,0,2,651.7691672028102,13425132.392749,1
867,3,0,1,0,1,329.7752806102413,16450707.167509,1
867,4,0,2,2,1,404.1506142271894,12666092.507349,1
867,5,2,1,1,1,462.3016235662003,14841444.009256,1
867,6,1,1,1,0,0.0,11247417.802025,0
867,7,1,4,0,1,68.748930547834,14427010.751272,1
867,8,2,2,1,1,412.9573537778166,15694953.572089,1
867,9,1,0,1,1,216.2048150261963,12024833.786254,1
867,10,1,0,1,2,738.8079320508352,15201068.240892,1
868,1,1,1,3,1,299.4816874396266,13876546.422591,1
868,2,1,2,1,0,0.0,14648949.87482,0
868,3,1,0,1,1,29.765828518381877,11174988.648839,1
868,4,0,1,3,1,374.01346954118367,11740903.141105,1
868,5,3,0,3,3,612.3421455414731,11149718.810138,1
868,6,1,1,2,1,399.715475037589,12734370.215022,1
868,7,0,1,0,0,0.0,7742947.076411,0
868,8,1,1,1,1,91.33630942165632,11180718.67229,1
868,9,1,1,0,1,398.76548556958346,11601468.933457,1
868,10,2,1,1,1,231.3000140904741,11890921.895516,1
869,1,1,2,1,1,387.336470929019,17166581.617258,1
869,2,0,2,1,3,692.6967809969559,12448718.571734,1
869,3,2,0,2,0,0.0,13905496.63506,0
869,4,0,2,3,0,0.0,15855189.734502,0
869,5,1,1,0,2,625.4299041266501,14806291.264207,1
869,6,0,1,1,3,959.7558037093993,13636791.885382,1
869,7,0,3,1,1,402.0545613587167,14448139.00573,1
869,8,0,3,1,0,0.0,16196721.409398,0
869,9,2,2,0,0,0.0,9292269.962403,0
869,10,1,1,2,0,0.0,7889629.284359,0
870,1,1,1,2,0,0.0,9363282.09385,0
870,2,1,2,2,0,0.0,16180779.913161,0
870,3,1,4,1,0,0.0,16250473.326865,0
870,4,1,0,3,0,0.0,14735337.143216,0
870,5,3,0,0,2,430.14555991364335,15302614.475189,1
870,6,0,2,1,1,148.21827359578552,12664611.096151,1
870,7,0,1,5,1,421.6801907753931,17173456.354699,1
870,8,1,0,1,2,230.0721077950057,6664523.997306,1
870,9,2,2,1,0,0.0,9654544.175506,0
870,10,1,0,1,1,360.5897591484208,14774973.633711,1
871,1,1,1,0,0,0.0,14939587.660646,0
871,2,2,1,0,0,0.0,15868041.009833,0
871,3,2,0,1,1,34.61760453941898,11516906.218048,1
871,4,3,1,3,0,0.0,12335147.141942,0
871,5,0,2,0,0,0.0,11610597.397851,0
871,6,0,1,2,1,342.3385340029279,12054277.304406,1
871,7,1,1,1,1,78.54358988115226,14859764.952914,1
871,8,0,3,0,0,0.0,14161143.170298,0
871,9,0,1,1,2,219.98656793794737,15116176.806056,1
871,10,0,2,1,3,937.4489449589632,13660718.492779,1
872,1,1,1,1,0,0.0,7398402.593929,0
872,2,3,1,2,1,418.1180587302781,9858737.754371,1
872,3,1,0,2,1,394.5220973256998,12252252.647813,1
872,4,1,2,0,2,833.2640076617106,14478380.793538,1
872,5,3,1,0,3,777.74855334476,14016599.523713,1
872,6,0,1,2,2,260.50913354708064,15476854.884629,1
872,7,0,1,0,0,0.0,12614998.774489,0
872,8,1,1,0,2,624.320301916973,13748912.936305,1
872,9,1,0,2,0,0.0,14766312.154694,0
872,10,3,1,2,1,359.0692216978951,14950080.801619,1
873,1,2,2,2,1,498.451780544907,16192521.692107,1
873,2,0,1,0,0,0.0,8726921.560033,0
873,3,2,0,1,2,571.2411942181643,13524281.623853,1
873,4,4,0,0,0,0.0,11013495.879951,0
873,5,1,0,1,2,484.66865170286553,15005475.241557,1
873,6,3,2,1,1,193.82151031230543,13181855.268253,1
873,7,0,1,0,2,916.7766800380749,8634343.006012,1
873,8,1,1,0,0,0.0,17263498.729841,0
873,9,2,1,0,2,274.8208544395244,15642966.541846,1
873,10,1,3,1,0,0.0,2893092.211017,0
874,1,1,0,3,2,345.4773577203164,14125985.075807,1
874,2,2,1,2,2,650.980388097571,11520107.366159,1
874,3,1,0,2,0,0.0,7875419.499399,0
874,4,2,0,0,0,0.0,12815125.088477,0
874,5,2,1,0,1,289.5964098961885,15023997.129872,1
874,6,1,3,0,0,0.0,7849793.924836,0
874,7,1,3,1,0,0.0,11050019.463666,0
874,8,0,1,0,2,437.41631520858635,12714805.607001,1
874,9,1,1,1,0,0.0,15566706.918013,0
874,10,0,1,2,1,217.0500657779279,16609780.429707,1
875,1,1,1,0,1,440.1307439308288,15124974.401649,1
875,2,0,1,2,0,0.0,15381609.029092,0
875,3,2,0,0,1,457.9266894007735,15814647.121851,1
875,4,1,0,0,4,1110.7379171031184,16688076.206686,1
875,5,2,0,1,1,413.91526180212816,15179833.870553,1
875,6,2,3,1,0,0.0,11651508.529897,0
875,7,0,0,0,1,31.397593377918668,13464650.916581,1
875,8,1,1,0,1,446.0355469402407,14049265.065792,1
875,9,1,1,1,1,438.0608863354709,13993767.236953,1
875,10,0,2,2,0,0.0,6806218.524394,0
876,1,0,2,2,1,332.48305346947484,14526848.813217,1
876,2,1,1,2,0,0.0,15510579.003529,0
876,3,1,0,2,2,510.5658678349885,15468371.967572,1
876,4,2,2,1,0,0.0,15088244.541897,0
876,5,0,0,1,2,314.87895653961306,8160037.138015,1
876,6,2,1,0,2,784.3803726157313,17098610.143895,1
876,7,0,2,0,2,378.83737700441554,14127274.763663,1
876,8,0,0,0,1,295.88800011902487,8140283.844987,1
876,9,2,0,0,2,619.0863937886813,14236921.90466,1
876,10,0,0,0,1,50.4020800403355,11027422.980415,1
877,1,0,1,1,1,181.99481534385495,9595844.208484,1
877,2,2,0,0,1,71.27869913470136,14309786.451183,1
877,3,3,0,2,0,0.0,13811637.13401,0
877,4,3,0,0,2,495.34803307655545,13045466.368588,1
877,5,2,2,1,0,0.0,11584082.194143,0
877,6,1,0,1,2,380.53355749148204,14437332.721221,1
877,7,2,1,3,1,407.2392215784475,11860352.924893,1
877,8,2,1,1,1,236.17447733184008,15552563.507348,1
877,9,1,0,1,1,102.29496986257024,10803608.618599,1
877,10,2,0,2,1,241.68183886446187,12231199.31389,1
878,1,0,0,0,1,297.6575082936901,12178473.597173,1
878,2,0,3,2,1,237.1506497343188,14260771.507064,1
878,3,0,1,1,4,1055.0395532010352,16529198.780072,1
878,4,0,2,0,1,351.05872658230294,11507621.745319,1
878,5,3,0,0,3,905.0342605570092,13982992.810906,1
878,6,1,2,3,1,265.7593821263197,15435292.676683,1
878,7,1,2,0,2,730.9294218108271,12695430.142819,1
878,8,0,1,1,2,295.5016224484455,9752585.920854,1
